bike_number,bike_model,accumulated_hours_past,total_trips_past
30432,CLASSIC,7.6000708333333336,24
30435,CLASSIC,8.62517,41
30437,CLASSIC,7.9171008333333335,42
30444,CLASSIC,7.565394444444444,33
30445,CLASSIC,6.500795277777778,29
30447,CLASSIC,13.472237777777778,51
30448,CLASSIC,15.408512222222223,45
30449,CLASSIC,6.235355277777778,21
30450,CLASSIC,13.640209722222222,46
30451,CLASSIC,4.051736944444444,18
30454,CLASSIC,5.313286111111111,23
30456,CLASSIC,1.1827747222222222,8
30460,CLASSIC,1.601875,6
30464,CLASSIC,12.130438611111112,41
30466,CLASSIC,10.740681666666667,44
30467,CLASSIC,10.640733055555556,42
30468,CLASSIC,15.169623611111112,41
30473,CLASSIC,8.37691888888889,26
30474,CLASSIC,8.037766944444444,35
30476,CLASSIC,2.4662894444444445,14
30477,CLASSIC,8.326718333333334,28
30482,CLASSIC,7.970198055555556,34
30484,CLASSIC,1.7660911111111113,9
30487,CLASSIC,1.5254783333333335,8
30489,CLASSIC,8.392201111111111,38
30494,CLASSIC,12.700421111111112,56
30498,CLASSIC,8.2196625,33
30502,CLASSIC,1.2499508333333333,6
30508,CLASSIC,6.1647308333333335,32
30511,CLASSIC,4.733043888888889,21
30514,CLASSIC,4.603840277777778,18
30519,CLASSIC,7.941766666666667,34
30520,CLASSIC,3.6131525,18
30521,CLASSIC,4.546915277777778,19
30523,CLASSIC,9.31128388888889,37
30530,CLASSIC,9.595168611111111,39
30531,CLASSIC,5.710158333333333,28
30535,CLASSIC,5.8138725,20
30537,CLASSIC,4.107216111111111,15
30538,CLASSIC,6.8927933333333335,23
30540,CLASSIC,12.953466388888888,54
30541,CLASSIC,8.931145833333334,31
30542,CLASSIC,5.145284444444444,15
30543,CLASSIC,22.446829166666667,27
30545,CLASSIC,11.406195,54
30547,CLASSIC,28.65853472222222,37
30550,CLASSIC,2.4090333333333334,16
30553,CLASSIC,16.60579611111111,54
30557,CLASSIC,5.6570897222222225,19
30559,CLASSIC,7.7873688888888895,14
30561,CLASSIC,8.226455277777777,24
30568,CLASSIC,9.651466944444444,50
30571,CLASSIC,6.275343611111111,18
30573,CLASSIC,7.908893888888889,35
30574,CLASSIC,7.318028333333333,37
30575,CLASSIC,9.760697222222223,32
30578,CLASSIC,2.3600197222222223,11
30580,CLASSIC,8.346593055555555,13
30586,CLASSIC,3.0344066666666665,19
30588,CLASSIC,3.1666425,10
30590,CLASSIC,5.249108888888889,21
30592,CLASSIC,9.778909722222222,41
30603,CLASSIC,2.196482777777778,11
30607,CLASSIC,16.693817222222222,55
30616,CLASSIC,2.2891944444444445,12
30617,CLASSIC,3.2325325,14
30618,CLASSIC,13.213063055555557,17
30619,CLASSIC,1.5659808333333332,5
30620,CLASSIC,2.7583905555555557,10
30625,CLASSIC,10.665068055555556,35
30626,CLASSIC,5.782176388888889,27
30628,CLASSIC,6.3440183333333335,28
30629,CLASSIC,9.974672222222223,32
30630,CLASSIC,17.411265,69
30633,CLASSIC,10.087729166666668,26
30638,CLASSIC,13.538309722222222,57
30639,CLASSIC,9.603451111111111,36
30643,CLASSIC,6.574150555555556,27
30644,CLASSIC,11.770087499999999,43
30645,CLASSIC,4.831678055555556,21
30646,CLASSIC,6.593171111111111,26
30649,CLASSIC,10.245049722222223,36
30650,CLASSIC,5.139226944444444,22
30652,CLASSIC,2.6611344444444445,16
30654,CLASSIC,0.7673052777777778,6
30655,CLASSIC,6.399991111111111,26
30656,CLASSIC,6.257622222222222,24
30658,CLASSIC,0.09893527777777777,1
30660,CLASSIC,5.1392694444444444,24
30661,CLASSIC,15.427586111111111,58
30662,CLASSIC,5.434016944444444,25
30665,CLASSIC,1.4759841666666667,5
30670,CLASSIC,21.289620555555555,43
30672,CLASSIC,1.9538827777777779,9
30675,CLASSIC,2.117346111111111,10
30677,CLASSIC,11.917945555555555,53
30679,CLASSIC,12.065853055555555,52
30683,CLASSIC,7.089953055555556,32
30685,CLASSIC,14.754089444444444,56
30686,CLASSIC,2.4988027777777777,9
30687,CLASSIC,10.169014166666667,46
30690,CLASSIC,13.967796388888889,60
30691,CLASSIC,9.203103333333333,42
30692,CLASSIC,9.234885555555556,41
30695,CLASSIC,9.562015555555556,41
30696,CLASSIC,6.1872825,35
30697,CLASSIC,7.500654444444445,34
30698,CLASSIC,4.946774166666667,19
30699,CLASSIC,12.34023,52
30700,CLASSIC,16.099059166666667,35
30701,CLASSIC,15.33412638888889,42
30707,CLASSIC,7.717697222222222,35
30710,CLASSIC,5.311679166666667,28
30713,CLASSIC,6.931819722222222,29
30718,CLASSIC,11.720565277777778,44
30720,CLASSIC,2.9985366666666664,11
30722,CLASSIC,12.241196111111112,53
30723,CLASSIC,5.6785652777777775,17
30724,CLASSIC,3.7170397222222222,18
30725,CLASSIC,17.101186944444443,51
30727,CLASSIC,4.144440833333333,14
30733,CLASSIC,9.712880833333333,35
30735,CLASSIC,5.475164166666667,24
30738,CLASSIC,15.676044166666667,64
30739,CLASSIC,7.070071944444445,33
30740,CLASSIC,7.657964722222222,33
30741,CLASSIC,16.27365,61
30742,CLASSIC,11.794160555555555,50
30743,CLASSIC,0.6696713888888889,5
30747,CLASSIC,8.423176388888889,31
30748,CLASSIC,15.583774166666666,59
30755,CLASSIC,0.3464758333333333,3
30760,CLASSIC,6.401738888888889,21
30761,CLASSIC,10.3567675,43
30764,CLASSIC,6.1693058333333335,21
30768,CLASSIC,10.933135,33
30771,CLASSIC,3.114218333333333,15
30772,CLASSIC,9.327901666666667,36
30777,CLASSIC,11.166182222222222,50
30779,CLASSIC,0.6695761111111111,4
30781,CLASSIC,3.5641872222222224,12
30783,CLASSIC,9.074273611111112,33
30785,CLASSIC,8.346083333333334,29
30786,CLASSIC,3.07049,16
30788,CLASSIC,6.514502222222222,23
30789,CLASSIC,1.4643494444444445,6
30791,CLASSIC,6.799012777777778,30
30793,CLASSIC,2.374766388888889,16
30797,CLASSIC,4.0913475,11
30798,CLASSIC,5.589411388888889,30
30800,CLASSIC,7.970351388888889,28
30801,CLASSIC,13.212608333333334,45
30808,CLASSIC,6.496986111111111,22
30810,CLASSIC,14.748565555555555,26
30811,CLASSIC,3.847986111111111,22
30814,CLASSIC,2.1917980555555556,12
30818,CLASSIC,10.533347222222222,53
30819,CLASSIC,5.0366180555555555,17
30821,CLASSIC,7.505080555555556,33
30825,CLASSIC,7.7061488888888885,34
30826,CLASSIC,6.1106375,17
30827,CLASSIC,1.247438888888889,5
30830,CLASSIC,8.815972777777779,35
30831,CLASSIC,6.935462222222222,36
30832,CLASSIC,9.246673611111111,30
30837,CLASSIC,14.883993888888888,51
30840,CLASSIC,7.032080277777777,36
30844,CLASSIC,9.685830833333334,47
30846,CLASSIC,1.0228125000000001,6
30847,CLASSIC,6.081255277777778,33
30848,CLASSIC,4.724655,16
30852,CLASSIC,1.998541111111111,7
30856,CLASSIC,8.257770555555556,16
30857,CLASSIC,8.434591944444444,32
30862,CLASSIC,2.421307777777778,15
30866,CLASSIC,2.018642777777778,7
30869,CLASSIC,0.19565805555555554,3
30870,CLASSIC,12.214485,35
30872,CLASSIC,10.16162361111111,45
30873,CLASSIC,8.1140425,25
30875,CLASSIC,3.8567786111111113,13
30877,CLASSIC,10.579563888888888,44
30879,CLASSIC,7.872951388888889,39
30882,CLASSIC,4.598078888888889,19
30883,CLASSIC,3.6818530555555555,17
30884,CLASSIC,6.576113055555555,30
30885,CLASSIC,6.139125277777778,27
30886,CLASSIC,9.461695833333334,12
30888,CLASSIC,11.669955555555555,34
30890,CLASSIC,6.910887222222223,23
30891,CLASSIC,3.855783888888889,15
30894,CLASSIC,5.214509444444444,13
30895,CLASSIC,12.547393611111112,36
30898,CLASSIC,7.513502777777778,31
30899,CLASSIC,11.227507222222222,25
30900,CLASSIC,7.154600555555556,33
30907,CLASSIC,13.316298611111112,54
30909,CLASSIC,16.143344166666665,57
30915,CLASSIC,0.7013480555555556,1
30919,CLASSIC,12.68860138888889,35
30921,CLASSIC,18.000794166666665,18
30922,CLASSIC,3.014387777777778,15
30923,CLASSIC,3.5141994444444444,20
30924,CLASSIC,9.901274722222222,40
30925,CLASSIC,7.363412222222222,30
30927,CLASSIC,2.951982222222222,16
30929,CLASSIC,6.037433055555556,21
30931,CLASSIC,12.214829166666666,61
30932,CLASSIC,4.698181111111111,18
30934,CLASSIC,5.834122777777778,25
30938,CLASSIC,8.5005825,24
30939,CLASSIC,7.075702222222223,37
30942,CLASSIC,8.662183888888888,38
30943,CLASSIC,5.968548055555556,23
30944,CLASSIC,24.102200555555555,32
30947,CLASSIC,0.1446263888888889,3
30949,CLASSIC,6.632462777777778,26
30951,CLASSIC,8.181702222222222,34
30952,CLASSIC,17.8775825,72
30954,CLASSIC,5.921346388888889,26
30959,CLASSIC,7.1192325,28
30960,CLASSIC,6.420706388888889,31
30961,CLASSIC,6.1984900000000005,27
30962,CLASSIC,5.891444166666666,25
30963,CLASSIC,4.218023055555555,17
30967,CLASSIC,10.050801666666667,32
30970,CLASSIC,9.72461111111111,37
30976,CLASSIC,9.428499722222222,36
30977,CLASSIC,4.084075277777778,22
30980,CLASSIC,1.969613611111111,12
30981,CLASSIC,31.558715,50
30982,CLASSIC,4.182878611111111,16
30995,CLASSIC,3.1155505555555556,11
30996,CLASSIC,6.559668055555555,27
30997,CLASSIC,7.707333888888889,36
30998,CLASSIC,6.0398275,27
31003,CLASSIC,9.279463611111112,45
31004,CLASSIC,12.712098611111111,44
31006,CLASSIC,6.526801111111111,25
31014,CLASSIC,8.475699444444444,38
31015,CLASSIC,7.8383975,31
31016,CLASSIC,6.378062777777778,34
31018,CLASSIC,4.9758008333333335,26
31020,CLASSIC,2.9321480555555555,9
31021,CLASSIC,6.0617552777777775,27
31022,CLASSIC,4.660857777777777,24
31023,CLASSIC,12.890870277777777,52
31024,CLASSIC,0.4357405555555556,4
31025,CLASSIC,9.081739444444445,36
31027,CLASSIC,2.583968611111111,11
31028,CLASSIC,4.42754,22
31029,CLASSIC,6.902613611111111,28
31030,CLASSIC,1.3175144444444444,8
31032,CLASSIC,5.4685825,29
31033,CLASSIC,12.4304175,30
31034,CLASSIC,7.489670833333333,27
31035,CLASSIC,0.6542541666666667,4
31042,CLASSIC,5.788375277777778,30
31044,CLASSIC,12.462592222222222,49
31045,CLASSIC,13.646899722222223,53
31046,CLASSIC,7.821187222222222,36
31049,CLASSIC,2.3922047222222225,10
31053,CLASSIC,11.651167222222222,51
31054,CLASSIC,5.016641388888889,15
31055,CLASSIC,3.104983888888889,21
31057,CLASSIC,14.641798055555554,30
31060,CLASSIC,7.444831388888889,33
31061,CLASSIC,5.25215,25
31062,CLASSIC,7.161836666666667,24
31063,CLASSIC,8.571302222222222,32
31065,CLASSIC,7.544443611111111,31
31066,CLASSIC,7.796531666666667,33
31067,CLASSIC,5.61867,27
31068,CLASSIC,10.219111111111111,46
31069,CLASSIC,7.752201666666667,31
31073,CLASSIC,3.958446111111111,15
31074,CLASSIC,6.814360277777777,36
31077,CLASSIC,9.317187777777779,31
31079,CLASSIC,10.191348055555556,29
31080,CLASSIC,4.518823055555555,24
31081,CLASSIC,12.335266666666667,47
31083,CLASSIC,11.903523611111112,49
31085,CLASSIC,14.904750833333333,63
31087,CLASSIC,9.891987222222221,42
31089,CLASSIC,3.828341111111111,24
31090,CLASSIC,7.146011944444444,27
31091,CLASSIC,3.847268888888889,24
31092,CLASSIC,2.606310277777778,12
31096,CLASSIC,4.790248611111111,19
31097,CLASSIC,1.5902502777777778,6
31098,CLASSIC,8.898773888888888,26
31099,CLASSIC,6.846064444444444,23
31100,CLASSIC,0.5345069444444445,1
31101,CLASSIC,8.812668333333333,33
31103,CLASSIC,17.269366944444446,63
31104,CLASSIC,5.853023333333334,20
31107,CLASSIC,2.5243247222222225,10
31108,CLASSIC,3.6434147222222224,14
31109,CLASSIC,1.6362847222222223,9
31110,CLASSIC,5.116828055555556,17
31112,CLASSIC,5.011312222222222,26
31114,CLASSIC,6.974718888888889,26
31115,CLASSIC,8.646228055555556,38
31126,CLASSIC,12.136053888888888,57
31129,CLASSIC,3.7032355555555556,19
31130,CLASSIC,6.4041186111111115,22
31131,CLASSIC,4.545112777777778,25
31132,CLASSIC,10.267413888888889,35
31135,CLASSIC,2.2099844444444443,10
31138,CLASSIC,1.0030702777777778,1
31144,CLASSIC,2.1898533333333337,7
35001,CLASSIC,5.986181111111111,30
35004,CLASSIC,6.5493580555555555,34
35007,CLASSIC,3.387071111111111,13
35008,CLASSIC,32.05525,33
35011,CLASSIC,8.015382777777779,27
35013,CLASSIC,11.132008333333333,40
35015,CLASSIC,2.6013538888888887,13
35024,CLASSIC,12.294795,47
35025,CLASSIC,4.167998888888889,21
35026,CLASSIC,4.7636022222222225,24
35027,CLASSIC,14.176739444444445,57
35028,CLASSIC,4.469498333333333,16
35030,CLASSIC,4.953560277777778,23
35033,CLASSIC,6.467981666666667,20
35034,CLASSIC,8.206123055555556,35
35035,CLASSIC,5.415398055555555,19
35037,CLASSIC,0.1710311111111111,2
35039,CLASSIC,6.563978055555555,29
35040,CLASSIC,7.656416666666667,35
35043,CLASSIC,0.44267,2
35045,CLASSIC,6.705981944444445,18
35049,CLASSIC,1.4779369444444443,6
35050,CLASSIC,9.2077825,39
35052,CLASSIC,4.607115277777778,22
35053,CLASSIC,9.178274722222222,43
35054,CLASSIC,5.150361388888889,20
35056,CLASSIC,5.948204722222222,25
35057,CLASSIC,14.576577499999999,52
35059,CLASSIC,1.3718397222222223,6
35065,CLASSIC,4.070751666666666,20
35069,CLASSIC,11.545046388888888,23
35071,CLASSIC,6.373200555555555,23
35074,CLASSIC,19.978054444444446,61
35076,CLASSIC,10.13390888888889,42
35077,CLASSIC,13.014070833333333,52
35082,CLASSIC,4.034733888888889,22
35084,CLASSIC,10.065901111111112,43
35085,CLASSIC,7.390044166666667,33
35086,CLASSIC,5.201023888888889,15
35088,CLASSIC,10.603941666666667,46
35089,CLASSIC,6.390953055555555,29
35097,CLASSIC,12.001061944444444,37
35098,CLASSIC,3.7025663888888887,13
35100,CLASSIC,8.872160833333334,38
35101,CLASSIC,6.124621666666667,29
35103,CLASSIC,6.519626111111111,26
35104,CLASSIC,17.839540833333334,17
35105,CLASSIC,10.842095277777778,43
35107,CLASSIC,9.96293,31
35108,CLASSIC,10.946079166666667,51
35109,CLASSIC,5.96441,19
35111,CLASSIC,8.628533333333333,29
35112,CLASSIC,2.8962580555555557,10
35113,CLASSIC,7.549570277777778,24
35116,CLASSIC,7.954851111111111,38
35119,CLASSIC,3.994905277777778,18
35121,CLASSIC,10.9273125,54
35124,CLASSIC,13.491152777777778,49
35126,CLASSIC,10.916362222222222,38
35127,CLASSIC,17.49135972222222,44
35128,CLASSIC,13.77687888888889,38
35129,CLASSIC,14.860188611111111,51
35130,CLASSIC,18.71348,43
35133,CLASSIC,0.09810666666666666,1
35160,CLASSIC,10.982879166666667,42
35162,CLASSIC,7.0407013888888885,37
35165,CLASSIC,14.543421666666667,53
35172,CLASSIC,7.2371725,39
35174,CLASSIC,4.056437777777778,15
35176,CLASSIC,6.407144722222222,33
35177,CLASSIC,10.99669861111111,42
35178,CLASSIC,13.7363525,67
35179,CLASSIC,7.368759166666667,35
35180,CLASSIC,12.339213888888889,41
35183,CLASSIC,6.294353611111111,23
35188,CLASSIC,6.397605277777778,32
35189,CLASSIC,8.646192777777777,35
35190,CLASSIC,5.619620833333333,24
35193,CLASSIC,7.102806944444445,17
35195,CLASSIC,0.3213861111111111,1
35197,CLASSIC,3.477696388888889,13
35201,CLASSIC,9.302348888888888,26
35202,CLASSIC,5.799510555555556,27
35203,CLASSIC,1.4573905555555555,7
35204,CLASSIC,6.223671666666666,27
35208,CLASSIC,10.644144166666667,46
35209,CLASSIC,12.219071666666666,41
35210,CLASSIC,1.3827413888888889,4
35211,CLASSIC,9.804923888888888,47
35213,CLASSIC,2.164912777777778,8
35214,CLASSIC,0.09825500000000001,2
35215,CLASSIC,12.135816111111112,40
35218,CLASSIC,6.205305833333333,29
35225,CLASSIC,3.070571388888889,13
35227,CLASSIC,11.391916944444445,46
35229,CLASSIC,2.7356980555555555,11
35236,CLASSIC,3.994076111111111,25
35237,CLASSIC,10.974596666666667,12
35238,CLASSIC,5.446838333333333,15
35239,CLASSIC,4.337548888888889,15
35240,CLASSIC,4.458338333333334,19
35249,CLASSIC,5.977908333333334,25
35250,CLASSIC,6.877880277777778,32
35251,CLASSIC,13.607588611111112,48
35257,CLASSIC,2.034889722222222,11
35259,CLASSIC,2.749862222222222,16
35260,CLASSIC,13.334313333333334,43
35261,CLASSIC,12.1166125,37
35262,CLASSIC,3.834085,12
35267,CLASSIC,6.665378333333333,28
35268,CLASSIC,9.995197222222222,34
35269,CLASSIC,13.749686944444445,55
35270,CLASSIC,11.146880277777777,49
35271,CLASSIC,8.502704444444444,29
35272,CLASSIC,7.717551666666667,39
35273,CLASSIC,6.4520888888888885,30
35275,CLASSIC,5.544088611111111,22
35301,CLASSIC,8.600099166666666,33
35302,CLASSIC,4.631671388888889,22
35308,CLASSIC,16.50349611111111,64
35312,CLASSIC,4.757085555555555,22
35316,CLASSIC,6.491967222222222,28
35317,CLASSIC,3.3010194444444445,13
35318,CLASSIC,22.658766944444444,34
35326,CLASSIC,1.2497625,4
35327,CLASSIC,2.8649252777777776,9
35328,CLASSIC,3.6969005555555556,12
35331,CLASSIC,9.403845833333333,43
35333,CLASSIC,4.475703055555556,20
35335,CLASSIC,4.101109444444444,13
35336,CLASSIC,5.341261944444445,13
35340,CLASSIC,14.174049166666666,50
35341,CLASSIC,4.276773611111111,17
35343,CLASSIC,7.212569444444444,17
35345,CLASSIC,6.383117777777778,25
35347,CLASSIC,15.058058055555556,60
35351,CLASSIC,8.556169722222222,39
35352,CLASSIC,7.029595555555556,36
35356,CLASSIC,6.554576111111111,26
35357,CLASSIC,14.393561111111111,26
35360,CLASSIC,11.97445361111111,49
35361,CLASSIC,3.563407222222222,15
35362,CLASSIC,3.3042466666666668,9
35363,CLASSIC,14.0353025,58
35364,CLASSIC,5.593431111111111,21
35366,CLASSIC,1.2891444444444442,6
35367,CLASSIC,5.315180833333334,26
35369,CLASSIC,7.538691666666667,22
35370,CLASSIC,4.114976388888889,13
35373,CLASSIC,6.92711,27
35378,CLASSIC,4.672225555555555,21
35379,CLASSIC,11.523413055555556,43
35384,CLASSIC,6.840953333333333,31
35387,CLASSIC,3.7475094444444443,19
35388,CLASSIC,5.906372222222222,27
35393,CLASSIC,2.2927702777777776,7
35395,CLASSIC,10.695099166666667,45
35397,CLASSIC,8.825138055555556,46
35400,CLASSIC,11.274991666666667,48
35402,CLASSIC,2.0417097222222225,12
35403,CLASSIC,8.011085555555555,23
35405,CLASSIC,7.539433611111111,16
35406,CLASSIC,12.928841111111112,55
35410,CLASSIC,23.20970611111111,31
35413,CLASSIC,10.556360555555555,47
35414,CLASSIC,6.475190555555556,33
35415,CLASSIC,15.413758333333332,58
35416,CLASSIC,11.150546666666667,49
35420,CLASSIC,11.280643055555556,43
35422,CLASSIC,2.6561475,11
35425,CLASSIC,8.029988611111111,38
35426,CLASSIC,11.982027777777779,45
35428,CLASSIC,1.1705694444444446,6
35429,CLASSIC,3.9487919444444444,19
35431,CLASSIC,3.13811,12
35436,CLASSIC,3.5751902777777778,8
35438,CLASSIC,1.3846316666666665,6
35440,CLASSIC,1.4822813888888888,6
35444,CLASSIC,10.523244722222222,42
35445,CLASSIC,28.50773277777778,37
35446,CLASSIC,14.875847777777778,42
35450,CLASSIC,6.152801944444445,25
35451,CLASSIC,4.970148333333333,22
35453,CLASSIC,17.802205833333332,57
35454,CLASSIC,7.825178333333334,35
35455,CLASSIC,5.989053611111111,15
35456,CLASSIC,7.233116388888889,28
35463,CLASSIC,8.363826666666666,32
35465,CLASSIC,5.939573611111111,24
35466,CLASSIC,10.465607222222223,40
35470,CLASSIC,4.789060277777778,21
35471,CLASSIC,9.665323055555556,22
35475,CLASSIC,5.901388055555556,24
35477,CLASSIC,16.879299166666666,64
35482,CLASSIC,2.892466944444444,11
35486,CLASSIC,3.340563611111111,19
35491,CLASSIC,5.015515555555556,19
35496,CLASSIC,5.520515555555555,31
35500,CLASSIC,15.957812222222222,58
35502,CLASSIC,5.014915277777778,20
35504,CLASSIC,7.659499722222222,28
35505,CLASSIC,6.053163888888889,29
35507,CLASSIC,6.367803055555555,18
35517,CLASSIC,5.132125555555556,15
35519,CLASSIC,4.945728611111111,18
35521,CLASSIC,5.6908625,28
35522,CLASSIC,4.645056111111111,17
35523,CLASSIC,4.6350436111111115,22
35529,CLASSIC,10.478467222222223,52
35534,CLASSIC,4.788631944444444,14
35536,CLASSIC,8.664506388888888,24
35541,CLASSIC,12.805318611111112,42
35543,CLASSIC,2.9984794444444445,11
35544,CLASSIC,7.599526388888889,25
35545,CLASSIC,10.975858333333333,27
35546,CLASSIC,7.972409444444445,35
35547,CLASSIC,7.762176666666667,37
35550,CLASSIC,18.195826666666665,52
35551,CLASSIC,9.013026944444444,35
35552,CLASSIC,6.399425833333333,24
35553,CLASSIC,6.819556944444445,28
35555,CLASSIC,13.311563611111112,52
35558,CLASSIC,4.999485833333333,18
35559,CLASSIC,8.891078055555555,33
35561,CLASSIC,5.925295277777778,24
35564,CLASSIC,2.7531269444444444,15
35565,CLASSIC,13.541903055555556,57
35567,CLASSIC,5.361171111111111,24
35571,CLASSIC,4.8827475,21
35573,CLASSIC,7.9738597222222225,42
35574,CLASSIC,5.285425833333333,25
35575,CLASSIC,11.208573055555556,40
35577,CLASSIC,4.573963888888889,19
35578,CLASSIC,4.376543611111111,22
35582,CLASSIC,12.521587777777778,43
35583,CLASSIC,13.466138611111111,44
35586,CLASSIC,4.366084166666667,19
35587,CLASSIC,17.96637,71
35590,CLASSIC,9.631976111111111,39
35593,CLASSIC,12.456776666666666,37
35595,CLASSIC,7.2465955555555555,25
35598,CLASSIC,5.057413333333334,20
35600,CLASSIC,4.797786944444445,18
35601,CLASSIC,2.7661725,10
35602,CLASSIC,8.795465,42
35604,CLASSIC,5.088466111111111,17
35605,CLASSIC,7.228617222222222,22
35607,CLASSIC,5.392035,23
35612,CLASSIC,5.792544166666667,24
35613,CLASSIC,9.618040833333334,32
35614,CLASSIC,2.9523308333333333,12
35615,CLASSIC,0.7087416666666666,4
35620,CLASSIC,2.6229097222222224,13
35627,CLASSIC,8.426761666666668,33
35630,CLASSIC,6.311666944444444,34
35632,CLASSIC,9.174616111111112,37
35633,CLASSIC,3.2596547222222223,9
35636,CLASSIC,13.217959722222222,53
35638,CLASSIC,8.192661388888888,35
35639,CLASSIC,10.662676666666666,40
35641,CLASSIC,7.354028333333333,24
35642,CLASSIC,16.77877,55
35643,CLASSIC,3.8499980555555555,13
35645,CLASSIC,11.961779444444444,32
35648,CLASSIC,11.301565,42
35649,CLASSIC,32.620625,48
35650,CLASSIC,10.692809444444444,32
35651,CLASSIC,11.49051388888889,51
35652,CLASSIC,5.587464444444445,29
35653,CLASSIC,10.445678888888889,35
35657,CLASSIC,7.139228055555556,21
35658,CLASSIC,8.832402777777778,32
35662,CLASSIC,1.8709799999999999,11
35666,CLASSIC,4.944828055555556,29
35669,CLASSIC,6.200950555555556,23
35671,CLASSIC,10.415438055555555,24
35672,CLASSIC,4.884658333333333,28
35673,CLASSIC,10.666483888888889,36
35675,CLASSIC,13.721429444444444,45
35677,CLASSIC,8.306875,31
35679,CLASSIC,17.751591666666666,14
35680,CLASSIC,3.060732222222222,11
35685,CLASSIC,9.25466138888889,41
35688,CLASSIC,29.472835833333335,41
35691,CLASSIC,14.488208333333333,62
35693,CLASSIC,10.718195833333333,44
35695,CLASSIC,5.594928888888889,19
35699,CLASSIC,5.61438,27
35702,CLASSIC,4.3518275,22
35703,CLASSIC,5.195734722222222,27
35709,CLASSIC,5.086569444444445,20
35713,CLASSIC,13.379823333333334,32
35714,CLASSIC,10.212107222222222,41
35716,CLASSIC,1.9692052777777778,11
35717,CLASSIC,3.1460719444444445,11
35718,CLASSIC,0.40558361111111113,4
35720,CLASSIC,7.876908611111111,34
35722,CLASSIC,5.209086666666667,21
35726,CLASSIC,8.376317222222223,28
35728,CLASSIC,5.475031944444445,27
35729,CLASSIC,4.931071944444445,21
35733,CLASSIC,8.043073611111112,42
35734,CLASSIC,4.503553055555556,20
35735,CLASSIC,8.514269166666667,26
35738,CLASSIC,4.197926388888889,17
35741,CLASSIC,15.760940277777777,53
35742,CLASSIC,9.9165075,37
35747,CLASSIC,13.96814111111111,53
35750,CLASSIC,6.989830833333333,36
35752,CLASSIC,11.300131666666667,41
35754,CLASSIC,5.866985833333334,31
35755,CLASSIC,13.396542777777778,51
35758,CLASSIC,11.265837777777778,48
35762,CLASSIC,6.5213675,36
35764,CLASSIC,7.093096388888889,28
35768,CLASSIC,1.517316111111111,8
35771,CLASSIC,6.693445555555556,31
35774,CLASSIC,9.703800833333334,43
35776,CLASSIC,9.843115277777777,35
35780,CLASSIC,5.3168758333333335,25
35783,CLASSIC,4.220470277777778,14
35787,CLASSIC,11.568873055555555,44
35789,CLASSIC,6.140821111111111,21
35791,CLASSIC,8.713813055555555,21
35794,CLASSIC,0.8098697222222222,3
35800,CLASSIC,11.276888055555556,43
35802,CLASSIC,19.29019138888889,73
35806,CLASSIC,6.859449166666667,25
35807,CLASSIC,16.03316583333333,51
35809,CLASSIC,7.9963983333333335,23
35810,CLASSIC,0.7996433333333334,9
35820,CLASSIC,8.156103611111112,27
35823,CLASSIC,4.6397055555555555,22
35831,CLASSIC,6.727608611111111,29
35842,CLASSIC,10.384455555555556,38
35844,CLASSIC,4.627160277777778,29
35846,CLASSIC,11.139480277777778,47
35847,CLASSIC,10.014424722222222,57
35849,CLASSIC,2.575416388888889,14
35853,CLASSIC,22.13004388888889,31
35854,CLASSIC,4.093640833333334,24
35855,CLASSIC,8.387376944444444,28
35858,CLASSIC,9.427520277777777,39
35860,CLASSIC,12.71788138888889,50
35863,CLASSIC,13.138126666666667,48
35867,CLASSIC,18.0629625,65
35869,CLASSIC,9.279399166666666,25
35870,CLASSIC,7.880793611111111,25
35871,CLASSIC,15.762786111111112,52
35877,CLASSIC,1.8384966666666667,7
40006,CLASSIC,4.402083333333334,21
40008,CLASSIC,8.717179166666666,34
40014,CLASSIC,9.656168055555556,39
40016,CLASSIC,11.636579166666666,47
40017,CLASSIC,7.346244166666667,21
40018,CLASSIC,6.144392222222223,19
40019,CLASSIC,12.180354444444445,39
40020,CLASSIC,4.714292222222222,21
40022,CLASSIC,10.121548888888888,37
40025,CLASSIC,5.812391388888889,24
40033,CLASSIC,4.522743333333334,21
40034,CLASSIC,6.417785277777778,27
40040,CLASSIC,11.153207777777778,45
40042,CLASSIC,7.745073055555555,30
40043,CLASSIC,6.142105277777778,31
40046,CLASSIC,4.076617222222223,15
40047,CLASSIC,2.195590833333333,7
40048,CLASSIC,1.1711044444444445,4
40050,CLASSIC,2.437611388888889,18
40055,CLASSIC,12.35618,50
40056,CLASSIC,3.968923055555556,13
40059,CLASSIC,6.427535555555555,25
40064,CLASSIC,28.952690555555556,40
40070,CLASSIC,16.354481111111113,47
40072,CLASSIC,12.99862388888889,56
40075,CLASSIC,13.611751111111111,53
40077,CLASSIC,3.6440433333333333,15
40080,CLASSIC,8.897666388888888,32
40082,CLASSIC,14.787035833333332,63
40083,CLASSIC,5.893281944444444,28
40084,CLASSIC,13.598595555555555,53
40085,CLASSIC,3.869628611111111,18
40087,CLASSIC,3.8820594444444443,16
40093,CLASSIC,6.493196111111111,31
40098,CLASSIC,4.8022925,25
40099,CLASSIC,9.159955555555555,37
40102,CLASSIC,2.8083147222222222,12
40104,CLASSIC,0.06382611111111111,1
40108,CLASSIC,10.13753611111111,34
